individualnumber,category_number,hakkedis_amt,odul_amt,response
99491047,9000,20.0,2.0,0
95417063,9029,40.0,4.0,0
96829352,9046,85.0,8.0,0
23590889,9008,19.0,1.0,0
100140029,9030,38.0,5.0,0
101746175,9046,85.0,8.0,0
98601200,9046,85.0,8.0,0
99631520,9037,31.0,3.0,0
98997692,9000,15.0,1.0,0
95870300,9058,24.0,3.0,0
97099831,9044,22.0,2.0,0
94563738,9040,23.0,2.0,0
72243872,9022,90.0,13.0,0
93007336,9021,66.0,6.0,0
93442024,9015,21.0,2.0,0
101742940,9046,85.0,8.0,0
93041184,9037,45.0,4.0,0
94463025,9032,90.0,13.0,0
94048811,9017,39.0,3.0,0
96168987,9018,15.0,1.0,0
101091563,9022,48.0,4.0,0
96579888,9006,32.0,3.0,0
99854024,9046,56.0,5.0,0
24192605,9000,15.0,1.0,0
95614107,9004,66.0,6.0,0
91077535,9044,56.0,5.0,0
101791017,9046,85.0,8.0,0
96488122,9039,34.0,3.0,0
98111379,9053,34.0,3.0,0
101806641,9017,25.0,2.0,0
100659240,9046,85.0,8.0,0
99784241,9017,18.0,1.0,0
94482437,9030,18.0,1.0,0
94693816,9058,23.0,2.0,0
6953059,9022,43.0,4.0,0
102115669,9046,85.0,8.0,0
97552431,9021,40.0,4.0,0
99793676,9009,16.0,1.0,0
96596414,9046,85.0,8.0,0
70372474,9056,26.0,2.0,0
100057355,9018,17.0,1.0,0
91953824,9046,85.0,8.0,0
92633298,9036,12.0,1.0,0
99742451,9046,85.0,8.0,0
98105776,9049,32.0,3.0,0
18568793,9032,43.0,4.0,0
98140267,9030,18.0,1.0,0
93978008,9037,30.0,3.0,0
95640576,9006,36.0,3.0,0
101452380,9056,26.0,2.0,0
99442943,9019,21.0,2.0,0
101979157,9022,60.0,6.0,0
98880707,9046,85.0,8.0,0
101857226,9046,85.0,8.0,0
94117933,9015,22.0,3.0,0
100787875,9049,32.0,3.0,0
101535971,9046,85.0,8.0,0
95647102,9032,45.0,4.0,0
74872196,9019,21.0,2.0,0
91696612,9020,14.0,2.0,1
93330684,9043,36.0,3.0,0
94813715,9059,27.0,2.0,0
98361341,9043,32.0,3.0,0
97123771,9036,9.0,1.0,0
93118181,9030,39.0,5.0,0
98414729,9022,60.0,6.0,0
96977274,9019,31.0,4.0,0
84340002,9038,16.0,1.0,0
99474100,9048,66.0,6.0,0
46232520,9037,30.0,3.0,0
97484987,9006,32.0,3.0,0
93777946,9006,32.0,3.0,0
94052361,9039,34.0,3.0,0
98716404,9017,28.0,2.0,0
97858609,9007,19.0,1.0,0
96467679,9046,85.0,8.0,0
93215348,9022,56.0,5.0,0
95386853,9038,20.0,2.0,0
84814665,9046,85.0,8.0,0
99277931,9036,24.0,2.0,0
96165420,9046,85.0,8.0,0
93123601,9017,21.0,2.0,0
101820184,9036,13.0,1.0,0
99214223,9012,69.0,6.0,0
96254873,9036,9.0,1.0,0
99469150,9056,26.0,2.0,0
92671521,9046,85.0,8.0,0
99067084,9060,45.0,4.0,0
99300233,9038,20.0,2.0,0
92937563,9060,55.0,5.0,0
96641826,9036,30.0,3.0,0
101005068,9041,26.0,2.0,0
96545834,9000,15.0,1.0,0
97221654,9019,30.0,3.0,0
99905081,9046,56.0,5.0,0
101933035,9042,36.0,3.0,0
93768787,9059,57.0,5.0,0
93527885,9038,20.0,2.0,0
83768723,9019,24.0,2.0,0
93252859,9038,22.0,3.0,0
100400186,9039,38.0,3.0,0
6736996,9001,33.0,4.0,0
60277251,9042,22.0,2.0,0
94115028,9022,43.0,4.0,0
93961911,9039,56.0,5.0,0
93365209,9055,10.0,1.0,0
23836709,9019,35.0,5.0,0
99649426,9019,21.0,2.0,0
95033751,9059,27.0,2.0,0
97231865,9002,11.0,1.0,0
94691494,9055,26.0,2.0,0
93895551,9000,26.0,2.0,0
46462235,9027,37.0,5.0,0
99563974,9046,85.0,8.0,0
99495380,9038,16.0,1.0,0
84932278,9037,30.0,3.0,0
98849370,9038,20.0,2.0,0
21276143,9043,44.0,4.0,0
95335026,9038,17.0,1.0,0
98566753,9000,15.0,1.0,0
101091201,9018,15.0,1.0,0
96995758,9044,28.0,2.0,0
95139454,9017,28.0,2.0,0
101041841,9018,15.0,1.0,0
93500806,9042,17.0,1.0,0
96369496,9036,41.0,6.0,0
93111425,9040,39.0,3.0,0
98312492,9015,26.0,2.0,0
99472247,9059,28.0,2.0,0
93608464,9036,12.0,1.0,0
95634055,9008,17.0,1.0,0
100813813,9046,85.0,8.0,0
100660654,9059,40.0,4.0,0
94366440,9002,11.0,1.0,0
81548012,9056,26.0,2.0,0
100200238,9000,17.0,1.0,0
100128557,9007,19.0,1.0,0
93538823,9022,90.0,9.0,0
88493762,9032,40.0,6.0,1
99190601,9029,38.0,3.0,0
93680347,9009,26.0,2.0,0
99583962,9046,85.0,8.0,0
90195868,9020,8.0,1.0,0
96211876,9004,66.0,6.0,0
89027318,9002,11.0,1.0,0
16640583,9032,40.0,4.0,0
93313254,9046,85.0,8.0,0
84089057,9019,29.0,4.0,0
95822927,9024,23.0,2.0,0
96761816,9036,10.0,1.0,0
98137783,9022,43.0,4.0,0
98379323,9046,85.0,8.0,0
93027468,9038,22.0,2.0,0
101327823,9046,85.0,8.0,0
82566520,9036,31.0,3.0,0
97841872,9028,116.0,11.0,0
88785924,9027,37.0,3.0,0
101282941,9046,85.0,8.0,0
93698336,9017,15.0,1.0,0
100841122,9000,15.0,1.0,0
91706125,9039,49.0,4.0,0
100865740,9056,26.0,2.0,0
43691486,9049,64.0,9.0,0
102039967,9046,85.0,8.0,0
97367933,9043,35.0,3.0,0
94310511,9035,27.0,2.0,0
99279123,9048,38.0,3.0,0
95926875,9053,28.0,2.0,0
97325498,9049,35.0,3.0,0
97669228,9058,23.0,2.0,0
96633927,9060,45.0,4.0,0
93582760,9022,43.0,4.0,1
94901043,9055,12.0,1.0,0
94629732,9032,34.0,3.0,0
92991781,9021,56.0,5.0,1
93584926,9022,43.0,4.0,0
94704944,9008,17.0,1.0,0
75474886,9035,27.0,2.0,0
99916735,9048,38.0,3.0,0
100980308,9002,14.0,1.0,0
101584345,9046,85.0,8.0,0
100353483,9017,15.0,1.0,0
93574028,9001,19.0,1.0,0
96208623,9017,28.0,2.0,0
98842596,9046,85.0,8.0,0
101452024,9029,43.0,4.0,0
96059944,9004,103.0,10.0,0
96077819,9059,43.0,4.0,0
100074167,9046,85.0,8.0,0
100201681,9010,24.0,2.0,0
98568494,9007,19.0,1.0,0
96806236,9017,15.0,1.0,0
101557678,9004,66.0,6.0,0
101400137,9046,85.0,8.0,0
93052622,9019,56.0,5.0,0
95695253,9022,60.0,6.0,0
97528432,9046,85.0,8.0,0
100696037,9017,15.0,1.0,0
93102146,9042,17.0,1.0,0
13937711,9018,15.0,1.0,0
95477734,9058,23.0,2.0,0
94895395,9006,32.0,3.0,0
97920632,9046,56.0,5.0,0
91178050,9022,52.0,5.0,0
99120878,9017,19.0,1.0,0
97867996,9022,60.0,6.0,0
99099884,9027,37.0,3.0,0
100129139,9039,34.0,3.0,0
101455204,9003,16.0,1.0,0
93236443,9055,12.0,1.0,0
100930950,9004,121.0,12.0,0
96040832,9009,15.0,1.0,0
89539589,9044,34.0,3.0,1
95489849,9038,16.0,1.0,0
98073819,9001,30.0,3.0,0
84989263,9001,19.0,1.0,0
24164826,9019,21.0,2.0,0
56834850,9035,29.0,2.0,0
89682433,9019,23.0,2.0,0
102251084,9046,85.0,8.0,0
95425426,9017,20.0,2.0,0
98819065,9000,16.0,1.0,0
21076974,9035,27.0,2.0,0
96919366,9022,60.0,6.0,0
98230969,9006,32.0,3.0,0
96572167,9020,8.0,1.0,0
98203091,9022,43.0,4.0,0
97659762,9046,65.0,6.0,0
101550243,9037,30.0,3.0,0
81357996,9043,32.0,3.0,0
12738383,9042,26.0,2.0,0
24424945,9046,73.0,7.0,0
100575536,9018,15.0,1.0,0
95079603,9043,32.0,3.0,0
97109866,9035,27.0,2.0,0
93385184,9046,136.0,13.0,0
96447893,9043,48.0,4.0,0
95786079,9059,53.0,7.0,0
93013720,9044,28.0,2.0,0
95176210,9032,45.0,4.0,0
102198679,9046,85.0,8.0,0
93012776,9040,23.0,2.0,0
101428891,9022,48.0,4.0,0
99459030,9020,8.0,1.0,0
97598661,9018,28.0,2.0,0
88626075,9022,77.0,7.0,0
88917669,9053,28.0,2.0,0
97242687,9046,56.0,5.0,0
98248716,9005,10.0,1.0,0
98534349,9035,27.0,2.0,0
94816355,9012,52.0,5.0,0
98805564,9010,17.0,1.0,1
16432782,9035,39.0,3.0,0
101936983,9042,36.0,3.0,0
93888088,9038,22.0,2.0,0
93117292,9021,39.0,3.0,0
99965334,9043,32.0,3.0,0
93954807,9017,31.0,3.0,0
94499818,9021,34.0,3.0,0
94588180,9046,85.0,8.0,0
96601988,9054,37.0,3.0,0
102194467,9022,60.0,6.0,0
87145101,9012,31.0,3.0,0
93735362,9044,21.0,2.0,0
94262056,9003,12.0,1.0,0
91066567,9003,7.0,1.0,0
96036256,9000,15.0,1.0,0
77867527,9035,28.0,2.0,0
95109282,9027,37.0,3.0,0
94269971,9046,62.0,6.0,0
97025756,9010,16.0,1.0,0
94741054,9027,37.0,5.0,0
101223558,9017,26.0,2.0,0
98912636,9006,32.0,3.0,0
92642882,9046,56.0,5.0,0
97264925,9019,34.0,3.0,0
101390711,9000,15.0,1.0,0
96699606,9048,91.0,9.0,0
95322016,9024,23.0,2.0,0
100498379,9000,15.0,1.0,0
98758463,9046,85.0,8.0,0
97975433,9024,29.0,2.0,0
100934039,9018,15.0,1.0,0
96763567,9046,85.0,8.0,0
89976733,9004,78.0,7.0,0
93134884,9049,32.0,3.0,0
95673667,9019,21.0,2.0,0
99963529,9017,15.0,1.0,0
93534694,9058,23.0,2.0,0
87980733,9046,136.0,13.0,0
96548803,9024,23.0,2.0,0
93079003,9006,39.0,3.0,0
44354656,9046,56.0,5.0,0
94641215,9059,27.0,2.0,0
101791923,9046,85.0,8.0,0
101296975,9044,21.0,2.0,0
99261055,9002,11.0,1.0,0
95680743,9000,15.0,1.0,0
98902647,9001,26.0,2.0,0
96907170,9058,23.0,2.0,0
55084799,9022,48.0,4.0,0
96493133,9000,15.0,1.0,0
97895071,9035,43.0,4.0,0
101502335,9022,60.0,6.0,0
101483575,9021,34.0,3.0,0
94047140,9044,38.0,5.0,0
94218350,9042,27.0,2.0,0
96439847,9022,47.0,4.0,0
95860323,9035,27.0,2.0,0
92955261,9000,22.0,2.0,0
92714249,9006,32.0,3.0,0
99633152,9059,27.0,2.0,0
101939193,9022,60.0,6.0,0
101805004,9046,85.0,8.0,0
95138230,9010,47.0,4.0,0
93779669,9039,34.0,3.0,0
101111410,9046,85.0,8.0,0
98711590,9003,12.0,1.0,0
101961614,9038,24.0,2.0,0
101410770,9046,85.0,8.0,0
95529373,9060,78.0,7.0,0
96389528,9046,85.0,8.0,0
98491562,9017,15.0,1.0,0
99673478,9049,49.0,4.0,0
92032445,9006,56.0,5.0,0
96135934,9042,18.0,1.0,0
98287669,9035,43.0,4.0,0
95190139,9046,85.0,8.0,0
94280732,9043,33.0,3.0,0
100434521,9058,23.0,2.0,0
93881961,9000,16.0,1.0,0
95239598,9029,38.0,3.0,0
96723359,9030,20.0,2.0,0
92324947,9020,12.0,1.0,0
65824235,9008,17.0,1.0,0
99893074,9048,38.0,3.0,0
94355032,9055,27.0,2.0,0
95770182,9022,43.0,4.0,0
96027123,9022,43.0,4.0,0
101582470,9046,85.0,8.0,0
93064366,9004,66.0,6.0,0
101702182,9046,85.0,8.0,0
75367168,9058,23.0,2.0,0
93086973,9003,10.0,1.0,0
45244946,9006,38.0,5.0,0
89433554,9006,49.0,4.0,0
94729202,9000,15.0,1.0,0
91795963,9021,55.0,8.0,0
96209940,9017,15.0,1.0,0
95732298,9041,56.0,5.0,0
94008969,9008,17.0,1.0,0
93556972,9038,16.0,1.0,0
96804608,9022,60.0,6.0,0
92945915,9011,13.0,1.0,0
97720502,9021,48.0,4.0,0
99485392,9058,23.0,2.0,0
96103544,9000,36.0,3.0,0
96883151,9027,37.0,3.0,0
43954643,9038,18.0,1.0,0
3779304,9019,25.0,2.0,0
102246846,9039,52.0,5.0,0
96436966,9046,85.0,8.0,0
97336069,9046,85.0,8.0,0
99202433,9024,23.0,2.0,0
96955199,9022,60.0,6.0,0
100433165,9035,33.0,3.0,0
97516254,9038,16.0,1.0,0
97071406,9022,60.0,6.0,0
98576825,9031,29.0,2.0,0
93063816,9010,19.0,1.0,0
94290400,9032,45.0,4.0,0
90678605,9049,32.0,3.0,0
42872088,9042,30.0,3.0,0
97698639,9006,32.0,3.0,0
101022193,9007,19.0,1.0,0
95380197,9024,24.0,2.0,0
98694910,9015,21.0,2.0,0
95035126,9008,17.0,1.0,0
4502749,9054,34.0,3.0,0
99098023,9036,12.0,1.0,0
7856946,9017,24.0,2.0,0
96608734,9012,35.0,3.0,0
90092518,9036,12.0,1.0,1
96812154,9000,16.0,1.0,0
91286211,9059,35.0,5.0,0
94405766,9032,33.0,3.0,0
95899525,9046,85.0,8.0,0
98466192,9046,85.0,8.0,0
94313525,9032,33.0,3.0,0
95105732,9035,28.0,2.0,0
93427520,9000,21.0,2.0,0
100704456,9055,39.0,5.0,0
93109162,9058,26.0,2.0,0
88812115,9021,80.0,8.0,0
80344233,9037,30.0,3.0,0
94792112,9019,48.0,4.0,0
101804609,9042,36.0,3.0,0
78391464,9015,21.0,2.0,0
7759726,9046,85.0,8.0,0
7231396,9022,43.0,6.0,0
101765036,9046,85.0,8.0,0
97221862,9046,85.0,8.0,0
17744402,9019,25.0,2.0,0
100664955,9017,15.0,1.0,0
99331597,9029,38.0,3.0,0
101711852,9046,85.0,8.0,0
100224647,9028,59.0,5.0,0
95170056,9039,48.0,4.0,0
98563754,9060,45.0,4.0,0
97165106,9010,16.0,1.0,0
19817964,9007,53.0,5.0,0
95014938,9006,32.0,3.0,0
95155561,9046,85.0,8.0,0
101562818,9046,85.0,8.0,0
96719077,9018,15.0,1.0,0
98717068,9006,38.0,3.0,0
94864487,9040,24.0,2.0,0
96300349,9031,29.0,2.0,0
94205648,9012,37.0,3.0,0
56350621,9040,23.0,2.0,0
99810264,9027,37.0,3.0,0
102220149,9046,85.0,8.0,0
101996379,9046,85.0,8.0,0
95435482,9017,18.0,1.0,0
98905152,9046,85.0,8.0,0
100409383,9049,33.0,3.0,0
95971662,9000,16.0,1.0,0
102216021,9046,85.0,8.0,0
93559160,9029,42.0,6.0,0
90907539,9017,15.0,1.0,0
91380356,9017,15.0,1.0,0
98062890,9035,33.0,3.0,0
98569719,9017,39.0,3.0,0
96185441,9000,15.0,1.0,0
101640060,9001,30.0,3.0,0
94253606,9048,38.0,3.0,0
99028613,9055,10.0,1.0,0
39473620,9019,29.0,2.0,0
96858560,9019,27.0,2.0,0
100023375,9035,27.0,2.0,0
78197721,9049,32.0,3.0,0
95684299,9030,36.0,3.0,0
97869052,9017,18.0,1.0,0
101701301,9035,41.0,4.0,0
90491604,9043,32.0,3.0,0
99080557,9058,23.0,2.0,0
101125403,9007,39.0,3.0,0
100531210,9020,8.0,1.0,0
94748053,9018,18.0,1.0,0
97358038,9046,85.0,8.0,0
94987133,9027,37.0,3.0,0
101698095,9046,85.0,8.0,0
100128928,9017,15.0,1.0,0
94140205,9049,57.0,5.0,0
97449973,9027,37.0,3.0,0
102265980,9035,62.0,6.0,0
99144115,9029,38.0,3.0,0
43132487,9029,48.0,7.0,0
93184895,9046,85.0,8.0,0
97397881,9044,48.0,4.0,0
20899279,9046,85.0,8.0,0
96175923,9044,21.0,2.0,0
93874149,9024,24.0,3.0,0
99472566,9046,85.0,8.0,0
97622934,9006,32.0,3.0,0
95347298,9010,16.0,1.0,0
98864495,9030,18.0,1.0,0
99520605,9046,85.0,8.0,0
94802757,9058,23.0,2.0,0
99044427,9027,37.0,3.0,0
98527280,9017,39.0,3.0,0
94910877,9035,44.0,4.0,0
93471178,9000,15.0,1.0,0
93595960,9046,85.0,8.0,0
101742859,9046,85.0,8.0,0
94503565,9003,14.0,1.0,0
96092924,9056,28.0,2.0,0
95022604,9041,70.0,7.0,0
95990983,9060,45.0,4.0,0
97650890,9048,38.0,3.0,0
59488602,9001,22.0,2.0,0
95978083,9012,48.0,4.0,0
97369164,9036,12.0,1.0,0
101741364,9046,85.0,8.0,0
101014752,9000,23.0,2.0,0
100566071,9055,11.0,1.0,0
99585953,9046,85.0,8.0,0
96938167,9039,52.0,5.0,0
100704369,9046,85.0,8.0,0
975168,9039,67.0,10.0,1
99867459,9035,28.0,2.0,0
94250407,9003,12.0,1.0,0
90462196,9022,44.0,4.0,0
47323832,9056,26.0,2.0,0
22724730,9036,9.0,1.0,0
97688127,9000,16.0,1.0,0
88607603,9000,16.0,1.0,0
93857593,9043,32.0,3.0,0
97060158,9012,28.0,2.0,0
99444938,9046,85.0,8.0,0
88687743,9036,21.0,3.0,0
7017193,9001,22.0,2.0,0
97284302,9046,85.0,8.0,0
96733650,9020,25.0,2.0,0
95549370,9015,21.0,2.0,0
93874254,9035,27.0,2.0,0
95744576,9000,20.0,2.0,0
96658052,9000,15.0,1.0,0
93296912,9042,21.0,2.0,0
100370370,9036,21.0,2.0,0
93129001,9035,66.0,6.0,0
100138722,9049,42.0,4.0,0
42125553,9038,16.0,1.0,0
101221413,9058,26.0,2.0,0
99833778,9058,23.0,2.0,0
98088315,9046,85.0,8.0,0
99233995,9046,85.0,8.0,0
93658313,9046,100.0,10.0,0
100944566,9003,12.0,1.0,0
99479577,9036,9.0,1.0,0
93949115,9022,43.0,4.0,0
96027091,9046,85.0,8.0,0
93537342,9043,48.0,4.0,0
101392619,9000,15.0,1.0,0
97632232,9058,23.0,2.0,0
100071432,9019,21.0,2.0,0
100275569,9019,48.0,4.0,0
102091585,9046,85.0,8.0,0
98176231,9056,26.0,2.0,0
96803445,9046,85.0,8.0,0
101559523,9035,28.0,2.0,0
88587833,9032,48.0,4.0,0
95148710,9022,43.0,4.0,0
99485102,9046,85.0,8.0,0
92947136,9017,25.0,2.0,0
97879559,9022,68.0,6.0,0
93721083,9000,16.0,1.0,0
97760750,9043,32.0,3.0,0
89255766,9019,22.0,2.0,0
100269893,9038,16.0,1.0,0
90143650,9038,16.0,1.0,0
96863751,9046,85.0,8.0,0
98670312,9018,15.0,1.0,0
96531293,9000,19.0,1.0,0
98352400,9043,32.0,3.0,0
96025409,9049,32.0,3.0,0
97790655,9000,15.0,1.0,0
45560692,9015,26.0,2.0,0
100494923,9022,43.0,4.0,0
95898195,9046,85.0,8.0,0
96633535,9046,93.0,13.0,0
94349257,9020,12.0,1.0,0
92241198,9031,41.0,4.0,0
101385112,9046,85.0,8.0,0
97895366,9024,23.0,3.0,0
101300987,9046,85.0,8.0,0
100152932,9046,85.0,8.0,0
96229564,9021,34.0,3.0,0
99524786,9022,43.0,4.0,0
94343092,9049,32.0,3.0,0
101509545,9046,85.0,8.0,0
94386522,9006,32.0,3.0,0
98048885,9022,43.0,4.0,0
93531630,9039,34.0,3.0,0
89630579,9021,67.0,6.0,0
101185010,9021,34.0,3.0,0
96733295,9035,27.0,2.0,0
100051844,9046,85.0,8.0,0
91874787,9036,11.0,1.0,0
98143771,9010,16.0,1.0,0
98511999,9037,30.0,3.0,0
97322542,9028,45.0,4.0,0
95561835,9015,21.0,2.0,0
99518341,9019,21.0,2.0,0
100962972,9000,15.0,1.0,0
99822709,9018,20.0,2.0,0
82798525,9000,15.0,1.0,0
96813443,9038,17.0,1.0,0
23478191,9000,18.0,1.0,0
92686283,9038,19.0,2.0,0
92759427,9000,19.0,1.0,1
95138830,9035,29.0,2.0,0
100170731,9029,38.0,3.0,0
96834302,9046,85.0,8.0,0
101589848,9038,20.0,2.0,0
95209675,9042,17.0,1.0,0
95455818,9006,32.0,3.0,0
96557044,9007,19.0,1.0,0
99289843,9035,43.0,4.0,0
43147872,9046,131.0,13.0,0
83329790,9010,26.0,2.0,0
97930937,9029,38.0,3.0,0
98568183,9020,8.0,1.0,0
99819846,9053,28.0,2.0,0
100894630,9046,85.0,8.0,0
99371098,9012,49.0,4.0,1
97423775,9010,16.0,1.0,0
100325326,9015,21.0,2.0,0
101679395,9046,85.0,8.0,0
19917586,9004,72.0,10.0,0
94927759,9042,37.0,3.0,0
93942394,9048,38.0,3.0,0
97072742,9006,45.0,4.0,0
96031648,9046,85.0,8.0,0
94869167,9006,36.0,3.0,0
5120562,9037,30.0,3.0,0
4804524,9046,56.0,5.0,0
96078353,9001,32.0,3.0,0
58476921,9003,8.0,1.0,0
89847186,9049,78.0,7.0,0
97231297,9046,85.0,8.0,0
95060865,9036,14.0,2.0,0
100997545,9049,32.0,3.0,0
7381520,9006,63.0,6.0,1
98660202,9046,85.0,8.0,0
93671417,9046,56.0,5.0,0
99310551,9046,113.0,11.0,0
99167020,9036,9.0,1.0,0
101710994,9046,85.0,8.0,0
97498133,9018,19.0,1.0,0
98966300,9039,52.0,5.0,0
88209149,9035,33.0,4.0,0
39836492,9019,21.0,2.0,0
101731700,9036,18.0,1.0,0
100156735,9046,85.0,8.0,0
101662011,9046,85.0,8.0,0
98300036,9046,85.0,8.0,0
95067456,9035,43.0,4.0,0
101698085,9046,85.0,8.0,0
99828883,9004,66.0,6.0,0
5685492,9024,23.0,2.0,0
18992546,9007,20.0,2.0,0
94111712,9000,15.0,1.0,0
101456979,9056,26.0,2.0,0
100504955,9006,32.0,3.0,0
101803467,9007,19.0,1.0,0
101476438,9046,85.0,8.0,0
68182933,9027,37.0,3.0,0
95217710,9042,36.0,3.0,0
93011372,9056,27.0,4.0,0
45137035,9030,23.0,3.0,0
94309431,9035,27.0,2.0,0
99334001,9046,85.0,8.0,0
97667906,9046,56.0,5.0,0
94136685,9019,62.0,6.0,0
94050235,9042,20.0,2.0,0
94401548,9003,34.0,3.0,0
99915547,9046,85.0,8.0,0
100407645,9040,23.0,2.0,0
100551036,9017,39.0,3.0,0
61680866,9040,34.0,3.0,0
97080306,9017,21.0,2.0,0
100440314,9046,85.0,8.0,0
93375894,9004,78.0,7.0,0
89721509,9046,56.0,5.0,0
86385460,9000,15.0,1.0,0
18390456,9022,60.0,6.0,0
97341549,9017,16.0,1.0,0
7251093,9032,33.0,3.0,0
69588689,9003,21.0,3.0,1
95981801,9027,37.0,3.0,0
55670208,9036,12.0,1.0,0
96094813,9017,15.0,1.0,0
94815474,9010,19.0,1.0,0
101964134,9046,85.0,8.0,0
101807192,9046,85.0,8.0,0
101725610,9046,85.0,8.0,0
99538253,9055,12.0,1.0,0
101173950,9004,66.0,6.0,0
97382744,9049,33.0,3.0,0
96714479,9017,15.0,1.0,0
95075708,9044,36.0,3.0,0
99121622,9015,25.0,3.0,0
95542965,9048,55.0,5.0,0
100036549,9055,23.0,3.0,0
101655291,9036,22.0,2.0,0
100252714,9022,43.0,4.0,0
97039454,9007,19.0,1.0,0
101335095,9046,85.0,8.0,0
101976496,9012,59.0,5.0,0
95827840,9032,33.0,3.0,0
98958396,9031,29.0,2.0,0
96895932,9042,20.0,2.0,0
93705842,9038,18.0,1.0,0
89080302,9022,48.0,4.0,0
53801529,9040,23.0,2.0,0
101255509,9036,9.0,1.0,0
100977096,9046,85.0,8.0,0
95025780,9000,15.0,1.0,0
101806937,9046,85.0,8.0,0
97794877,9046,85.0,8.0,0
95382722,9018,15.0,1.0,0
41845722,9035,48.0,4.0,0
94113776,9053,28.0,2.0,0
95126274,9037,30.0,3.0,0
101387640,9006,32.0,3.0,0
100752797,9017,15.0,1.0,0
44203268,9010,16.0,1.0,0
93106065,9022,43.0,4.0,0
100709158,9035,40.0,4.0,0
100800373,9022,43.0,4.0,0
80572281,9046,128.0,19.0,0
99908520,9031,33.0,3.0,0
94921264,9055,14.0,1.0,0
93942128,9019,21.0,2.0,0
81700983,9061,39.0,3.0,0
99926559,9038,20.0,2.0,0
83383830,9048,38.0,3.0,0
101922089,9038,33.0,3.0,0
101237806,9006,32.0,3.0,0
94635492,9036,12.0,1.0,0
90946045,9048,38.0,3.0,0
96540245,9039,38.0,3.0,0
70019552,9038,16.0,1.0,0
94607208,9059,28.0,2.0,0
99871498,9004,83.0,8.0,0
92895431,9003,7.0,1.0,0
5221902,9046,85.0,8.0,0
95208793,9036,19.0,1.0,0
7979337,9043,40.0,6.0,0
23749780,9032,33.0,3.0,0
100663116,9058,31.0,3.0,0
99679663,9046,85.0,8.0,0
16499908,9006,32.0,3.0,0
99840144,9046,85.0,8.0,0
69331220,9046,85.0,8.0,0
98996830,9046,136.0,13.0,0
96865760,9017,15.0,1.0,0
97405949,9046,56.0,5.0,0
94944811,9009,15.0,1.0,0
101682266,9046,85.0,8.0,0
97219154,9036,11.0,1.0,0
92857226,9038,18.0,1.0,0
101308348,9008,17.0,1.0,0
89504617,9048,38.0,5.0,0
102082996,9046,85.0,8.0,0
100946256,9036,18.0,1.0,0
100693548,9020,8.0,1.0,0
95277374,9046,85.0,8.0,0
100443093,9046,85.0,8.0,0
93507215,9043,44.0,4.0,0
96656910,9048,38.0,3.0,0
95961751,9029,38.0,3.0,0
99415851,9022,43.0,4.0,0
97116049,9022,43.0,4.0,0
98578808,9056,26.0,2.0,0
100729371,9046,85.0,8.0,0
95879669,9046,85.0,8.0,0
100395143,9046,85.0,8.0,0
100983320,9001,30.0,3.0,0
100100765,9003,12.0,1.0,0
92100236,9000,15.0,1.0,0
22000464,9056,26.0,2.0,0
101357673,9015,32.0,3.0,0
99720333,9019,21.0,2.0,0
97496365,9018,15.0,1.0,0
19308355,9059,36.0,3.0,0
100190524,9006,32.0,3.0,0
101278430,9046,85.0,8.0,0
98225390,9022,43.0,4.0,0
100610019,9018,20.0,2.0,0
100189382,9029,38.0,3.0,0
68240867,9000,16.0,1.0,0
100948201,9017,15.0,1.0,0
96030439,9006,32.0,3.0,0
94773292,9022,79.0,7.0,0
96555756,9001,30.0,3.0,0
93533852,9046,77.0,7.0,0
94083227,9046,85.0,8.0,0
100434277,9020,8.0,1.0,0
91708792,9041,30.0,3.0,0
94199241,9006,32.0,3.0,0
99539104,9042,17.0,1.0,0
93139293,9042,19.0,1.0,0
93315172,9048,38.0,3.0,0
97491775,9046,79.0,7.0,0
97422771,9018,15.0,1.0,0
95900964,9042,17.0,1.0,0
98333569,9018,15.0,1.0,0
95933775,9000,17.0,1.0,0
94522864,9035,39.0,3.0,0
96804037,9011,14.0,1.0,0
88568014,9006,32.0,3.0,0
102063996,9022,60.0,6.0,0
101068723,9022,79.0,7.0,0
94373592,9027,40.0,4.0,0
99008804,9043,32.0,3.0,0
94674294,9003,7.0,1.0,0
95849879,9004,66.0,6.0,0
94340428,9009,26.0,2.0,0
93602935,9054,34.0,3.0,0
98483039,9032,33.0,3.0,0
95509383,9024,62.0,6.0,0
96285437,9046,85.0,8.0,0
98562563,9022,60.0,6.0,0
94237641,9046,136.0,13.0,1
101230408,9058,23.0,2.0,0
99194599,9058,23.0,2.0,0
96341687,9036,9.0,1.0,0
94049163,9012,28.0,2.0,0
94632902,9030,28.0,2.0,0
93256043,9015,24.0,2.0,0
95775487,9046,85.0,8.0,0
93954377,9035,29.0,2.0,0
91922420,9058,23.0,2.0,0
99657219,9038,16.0,1.0,0
101044184,9056,33.0,3.0,0
8620718,9000,15.0,1.0,0
92988935,9048,38.0,3.0,0
100562924,9041,30.0,3.0,0
37889699,9036,17.0,2.0,0
94472093,9059,27.0,2.0,0
92580832,9000,19.0,2.0,0
95864147,9039,34.0,3.0,0
97676458,9046,85.0,8.0,0
97902236,9039,34.0,3.0,0
93464243,9017,19.0,1.0,0
100738108,9022,56.0,8.0,0
96091499,9027,57.0,5.0,0
95129974,9061,56.0,5.0,0
100916143,9059,34.0,3.0,0
100120674,9055,18.0,1.0,0
